district,municipality,centroid_x,centroid_y
9779,9779187,640460.180085488,5386930.28513096
9779,9779188,619511.449958246,5419290.26724258
9779,9779192,641265.101192436,5398367.07988484
9779,9779194,610840.831538858,5412704.23057483
9779,9779196,637002.91696885,5392141.13920542
9779,9779197,615584.186955683,5423866.88012116
9779,9779198,631989.24503198,5415232.63855344
9779,9779201,643734.212820558,5392469.18701637
9779,9779203,611758.1300281,5409508.77608174
9779,9779206,642848.09899645,5412209.95035719
9779,9779217,644166.273682579,5409620.88467256
9779,9779218,624335.033402597,5393773.15219484
9779,9779224,608076.586459409,5416378.52222696
9779,9779226,618887.490159115,5415813.07555454
9779,9779228,625326.236184804,5415290.18280651
9779,9779231,630416.651327372,5419150.56919377
9779,9779452,614578.55129884,5430267.34428927
9779,9779453,649081.467072432,5389006.34581884
9780,9780112,588165.657877736,5293712.62226638
9780,9780113,584054.896037498,5254166.76226157
9780,9780114,605592.690259201,5287656.99977224
9780,9780115,589274.344088032,5261663.08910396
9780,9780116,591494.122996832,5257095.50301744
9780,9780117,589663.385432972,5284472.22203926
9780,9780118,597742.928962497,5266529.41560743
9780,9780119,596008.293869036,5298082.45452604
9780,9780120,603607.109258428,5283480.88123532
9780,9780121,595547.030997967,5256110.50986771
9780,9780122,601771.752552263,5293982.85143866
9780,9780123,605633.203106068,5257998.69575056
9780,9780124,589904.055517929,5269656.21421714
9780,9780125,598071.113962065,5292698.29962593
9780,9780127,583539.93483548,5272268.87601591
9780,9780128,608086.020079802,5278259.74574876
9780,9780131,590017.099004008,5254050.35715587
9780,9780132,579639.731409977,5264401.9470754
9780,9780133,595731.506435798,5246916.10732537
9780,9780134,593203.381164683,5261175.06789322
9780,9780137,599205.964987471,5271183.36922217
9780,9780139,598948.218116962,5262095.42242326
9780,9780140,601766.533204118,5279378.68576617
9780,9780143,595011.529879998,5277993.48200419
9780,9780144,586241.93717982,5278450.5337258
9780,9780145,606179.019624841,5271049.04235692
9780,9780146,591024.429021445,5288538.28673427
9780,9780147,606017.783720739,5292356.80774711
9780,9780451,608153.675837035,5285057.57298338
10041,10041100,354921.226460907,5456023.70275708
10041,10041511,360966.925974188,5465675.8067649
10041,10041512,341309.202491147,5449972.99726856
10041,10041513,351008.542594705,5467750.38377335
10041,10041514,359230.938041908,5446269.75993143
10041,10041515,346964.470446774,5462250.07525824
10041,10041516,356811.283190662,5465179.96668545
10041,10041517,350284.157080343,5463923.0534661
10041,10041518,359789.338362905,5462582.07739355
10041,10041519,339989.71844184,5454282.18043515
10042,10042111,336201.636501916,5476804.82049103
10042,10042112,335799.579767509,5486405.36001329
10042,10042113,328009.83158682,5479793.0226137
10042,10042114,322746.194803001,5486102.30926635
10042,10042115,313613.784716257,5486726.58937042
10042,10042116,347048.880017875,5489731.83858546
10042,10042117,341522.053912641,5491010.17093893
10043,10043111,353424.812228817,5474133.05511394
10043,10043112,358596.81920361,5472222.17642709
10043,10043113,359742.573025978,5468964.02175625
10043,10043114,368752.82355609,5467566.10839993
10043,10043115,368996.623250986,5474732.34728389
10043,10043116,363283.334738977,5469998.21002643
10043,10043117,365583.424103818,5463812.42227409
10044,10044111,335389.13488218,5470656.38194053
10044,10044112,348921.599943727,5476771.10084976
10044,10044113,340487.618214405,5472949.18975829
10044,10044114,327569.234464916,5471777.9820141
10044,10044115,336278.544291728,5464488.89861544
10044,10044116,343192.79734578,5469010.90322401
10044,10044117,344214.288901119,5479246.48620639
10044,10044118,342471.758434985,5463794.92162772
10044,10044119,333060.1334563,5458933.03811712
10044,10044120,338229.558984065,5457360.20704169
10044,10044121,329876.391999377,5465646.12080059
10044,10044122,341251.976867712,5460708.76807888
10044,10044123,338725.516322623,5463451.04864578
10045,10045111,374046.820461206,5469126.39689766
10045,10045112,373558.606395239,5452835.73834549
10045,10045113,371071.600874535,5445707.16935425
10045,10045114,379268.307551593,5465042.71419747
10045,10045115,372874.638022995,5462005.72162675
10045,10045116,365300.121227504,5449950.16742783
10045,10045117,364138.554514386,5459580.95039631
10046,10046111,372630.986000811,5488647.08310514
10046,10046112,359395.888745474,5479093.83335564
10046,10046113,367146.827696312,5486716.05906599
10046,10046114,361547.425984592,5493027.75725739
10046,10046115,353648.529752826,5494188.07581981
10046,10046116,362072.226286932,5487482.36163432
10046,10046117,368377.552398822,5480966.49382826
10046,10046118,354806.412749918,5483607.87905769
11000,11000,798734.161126533,5825933.90315941
12051,12051,739397.509378202,5811671.98550627
12052,12052,870136.075808653,5749375.46771174
12053,12053,874034.407864141,5811362.48355791
12054,12054,773883.588388898,5816074.20272343
12060,12060005,811441.049804713,5837178.0433718
12060,12060012,823773.615097947,5878555.95896283
12060,12060020,809208.733114918,5847262.95667679
12060,12060024,812744.253712224,5856999.16540927
12060,12060034,824811.250032766,5857994.37589383
12060,12060036,823680.802910008,5870014.29914856
12060,12060045,829433.443923735,5873205.59263264
12060,12060052,822073.427391212,5863687.25415936
12060,12060068,820392.084353358,5886458.50816989
12060,12060092,829944.214950217,5862460.92519806
12060,12060100,816925.650724685,5878956.50621915
12060,12060128,834770.70730315,5868322.04098885
12060,12060149,843547.677184869,5876560.93278
12060,12060154,808714.65377324,5864271.23886695
12060,12060161,818699.688152999,5857722.46980228
12060,12060172,831994.535654765,5866173.98488441
12060,12060176,838675.7370238,5870942.97628441
12060,12060181,806542.624696382,5842119.81807235
12060,12060185,839183.696694143,5876734.71016903
12060,12060192,812772.957546605,5851199.13134993
12060,12060198,808841.551345793,5872055.67465591
12060,12060250,818459.233341443,5852744.78414127
12060,12060269,802671.725784222,5854579.13596877
12060,12060280,820241.372153125,5843636.15838848
12060,12060296,828524.081593931,5878966.37303116
12061,12061005,845928.07691054,5763138.58400785
12061,12061017,826972.779099152,5765535.03199893
12061,12061020,817078.415793226,5796724.68395784
12061,12061061,856739.870127927,5761897.73341316
12061,12061097,814698.590443805,5762493.05133736
12061,12061112,814704.021075888,5812577.06682197
12061,12061164,816561.936566892,5767849.65188839
12061,12061192,820849.542324387,5789617.86407504
12061,12061216,822341.384105977,5780552.9563836
12061,12061217,825549.887178433,5799237.74871618
12061,12061219,819353.359736705,5748842.53411313
12061,12061224,868305.789549406,5777324.82718267
12061,12061244,822837.754759013,5763707.74651906
12061,12061260,818788.629698961,5806279.81922322
12061,12061265,830343.876087291,5776199.25869016
12061,12061308,864467.363222224,5773979.17211699
12061,12061316,836230.105720739,5766311.26160752
12061,12061320,826750.198951392,5755013.89037894
12061,12061328,827682.50753336,5782802.377082
12061,12061329,843642.163058848,5778115.42893851
12061,12061332,810552.264664441,5798471.85624484
12061,12061344,829890.446122198,5788081.94801967
12061,12061352,847288.881004364,5766597.01569855
12061,12061405,820677.623575891,5774024.68230866
12061,12061428,835857.952802733,5774651.60648115
12061,12061433,806656.24302694,5811513.97297105
12061,12061435,825698.237792982,5770809.57949613
12061,12061444,812414.51467472,5810652.7751523
12061,12061448,817529.172631395,5787606.89435021
12061,12061450,857573.336977488,5772597.38303552
12061,12061470,853611.73461882,5768005.53501173
12061,12061471,807861.060113035,5764991.78485281
12061,12061476,852472.429061892,5762564.65433483
12061,12061492,814780.944156016,5784204.64776307
12061,12061510,834622.931361792,5782051.54195799
12061,12061540,814914.262643766,5806824.94666853
12061,12061572,814094.838299864,5809405.30680208
12062,12062024,804397.26809074,5713968.18056143
12062,12062088,827346.129034866,5742468.8366024
12062,12062092,811464.86188271,5731182.64930023
12062,12062124,814093.456432063,5711158.03961197
12062,12062128,792404.694169437,5724555.55439776
12062,12062134,807685.969677772,5739595.14110149
12062,12062140,826588.227373474,5724679.68135319
12062,12062177,821248.799313836,5719693.70822336
12062,12062196,818854.082889123,5705746.06572864
12062,12062208,824704.470271492,5703864.68818085
12062,12062219,821622.607708912,5726265.41103765
12062,12062224,789989.378782662,5733033.63476889
12062,12062232,821862.145380193,5704538.06609285
12062,12062237,809967.227711585,5743541.73718607
12062,12062240,816825.640450849,5716193.67197877
12062,12062282,798021.006185225,5737978.71840633
12062,12062289,803457.387881924,5746770.75482298
12062,12062293,831586.333481203,5727323.22260925
12062,12062333,829542.155786881,5734842.69675998
12062,12062336,815632.891574622,5704250.17471666
12062,12062341,794290.260805627,5710042.58574458
12062,12062372,820990.703351899,5712215.15312564
12062,12062410,810125.637563837,5709243.11158443
12062,12062417,817036.422632812,5722615.20599145
12062,12062425,835832.11582984,5728722.3780987
12062,12062440,804285.453517922,5726401.34551222
12062,12062445,802331.125073324,5738946.90659671
12062,12062453,811543.443603932,5724079.53393263
12062,12062461,792212.649003443,5747342.43873733
12062,12062464,825711.83275322,5709038.28451351
12062,12062469,820312.869742376,5738083.52998291
12062,12062492,807314.919148947,5725843.62110765
12062,12062500,800368.934777773,5722406.9254013
12063,12063036,768889.867262384,5834000.51007645
12063,12063056,776191.474874491,5825847.45394549
12063,12063080,776569.053191857,5832668.39682071
12063,12063088,742735.075720244,5851326.70829923
12063,12063094,729527.965669408,5848301.96958653
12063,12063112,726105.202929853,5853736.88285492
12063,12063134,720148.524947596,5847031.08775976
12063,12063142,747692.676960355,5847213.9612781
12063,12063148,760546.344494963,5823763.89046348
12063,12063161,735904.715804532,5847295.42981745
12063,12063165,738930.724873208,5839431.04741408
12063,12063186,744511.399497697,5830475.63393009
12063,12063189,722342.870664185,5824930.18276525
12063,12063202,743846.376864791,5841975.72100366
12063,12063208,759091.398519533,5836660.89531265
12063,12063212,737296.785550005,5832333.03432325
12063,12063228,752067.489847685,5841569.91531156
12063,12063240,748048.774969748,5839480.24219347
12063,12063244,728437.189418124,5826858.29201421
12063,12063252,724856.463427351,5834983.44686388
12063,12063256,749904.084420329,5836820.15032178
12063,12063260,724053.829596115,5850076.66363802
12063,12063273,773303.381828306,5840109.42977765
12063,12063274,727597.672417162,5842933.44185545
12063,12063293,733122.553789079,5838981.14718311
12063,12063357,767905.51548467,5828262.35848933
12064,12064009,873528.394793122,5834401.16445241
12064,12064029,824938.000199038,5837746.79696142
12064,12064044,841142.610355067,5863675.30196393
12064,12064053,824529.694590325,5849523.85755275
12064,12064057,874938.735817548,5843687.13917388
12064,12064061,848998.915925361,5849319.91454763
12064,12064084,843578.02041165,5835940.21107203
12064,12064125,832984.687239355,5859061.06289936
12064,12064128,861498.748287754,5822166.13846375
12064,12064130,868358.306882077,5825884.03444305
12064,12064136,821963.563915121,5828934.16612023
12064,12064153,838351.402836414,5832949.59363408
12064,12064172,871955.694266663,5839010.28918779
12064,12064190,861575.319616905,5839351.79311593
12064,12064205,825683.615802353,5853280.22606489
12064,12064222,832416.367117852,5851533.93247535
12064,12064227,815332.077745261,5829065.16223498
12064,12064266,877372.136664486,5838502.38559525
12064,12064268,874210.388746502,5823497.54116224
12064,12064274,862629.97260341,5848891.39788779
12064,12064288,861612.419716366,5827008.3023644
12064,12064290,869604.563971178,5830393.2275893
12064,12064303,847302.325019936,5841699.70075866
12064,12064317,847914.177373586,5830666.20054182
12064,12064336,818822.663376513,5830012.85515238
12064,12064340,854100.265789351,5841737.52963374
12064,12064349,855740.553422937,5857204.22311648
12064,12064365,854537.071540788,5849436.09110322
12064,12064370,840522.786591951,5839406.55564748
12064,12064371,848805.645198665,5860669.18237514
12064,12064380,825578.503466731,5830830.117817
12064,12064388,876098.938933364,5828320.03672232
12064,12064393,835643.284967472,5845518.22994544
12064,12064408,835066.60966939,5829244.83916976
12064,12064417,842760.823285958,5845838.35812563
12064,12064420,879426.970973956,5831135.58233745
12064,12064428,827670.942089797,5825495.56664064
12064,12064448,866031.1464074,5836244.31764858
12064,12064472,832045.626256467,5835350.70269342
12064,12064480,867555.100976737,5818510.08338813
12064,12064482,860167.39635487,5832102.00101526
12064,12064484,843445.613521507,5832876.49922374
12064,12064512,844704.236334799,5853107.48464181
12064,12064538,869192.657097172,5842959.96849347
12064,12064539,866099.20850302,5821204.91664475
12065,12065036,790882.573056997,5847827.80131037
12065,12065084,781127.281135767,5897940.55916931
12065,12065096,792920.760935276,5840237.82209952
12065,12065100,779822.349769799,5884263.08279511
12065,12065117,775004.445024114,5890055.49809128
12065,12065136,784193.960404731,5839368.55306906
12065,12065144,789231.688505418,5845746.8485193
12065,12065165,771606.837262107,5856035.51610714
12065,12065180,783272.599585494,5849323.96631465
12065,12065193,796022.269123043,5865696.98993798
12065,12065198,781300.452444739,5867903.06844254
12065,12065225,795480.813588249,5845751.10362308
12065,12065251,777319.980935596,5846199.4340843
12065,12065256,789125.071976531,5855494.49398764
12065,12065276,775783.225039623,5880768.98341276
12065,12065301,772893.195334281,5881428.91819059
12065,12065310,769532.522276377,5893054.24895956
12065,12065332,783638.127192498,5845770.66783626
12065,12065356,791324.920284372,5880412.38836124
12066,12066008,849160.375279159,5734322.01140251
12066,12066041,839378.122603489,5734250.69352006
12066,12066052,838691.220341098,5744434.75280433
12066,12066064,831753.81142695,5708685.85729402
12066,12066104,828113.208289052,5703313.48380356
12066,12066112,845330.655178991,5727596.71054456
12066,12066116,847306.700017696,5705954.54366239
12066,12066120,843036.218611241,5708630.86995829
12066,12066124,839945.313653604,5705622.58872771
12066,12066132,847632.651189473,5709597.01336549
12066,12066168,834238.743521822,5704221.62575934
12066,12066176,829844.886914961,5716556.41137285
12066,12066188,829389.920632148,5705346.49279758
12066,12066196,840968.945839225,5755849.31023184
12066,12066202,844603.061931594,5736993.56083805
12066,12066226,854418.74290095,5728154.45597175
12066,12066228,857595.799881855,5730866.90836207
12066,12066240,831652.494882943,5702812.47726224
12066,12066272,836657.966140679,5709942.64385308
12066,12066285,840432.630585057,5720815.41437824
12066,12066292,842860.552835274,5712445.31813716
12066,12066296,837116.082197088,5714761.39061474
12066,12066304,848880.989981762,5718504.08552062
12066,12066316,828912.766269489,5709635.69694827
12066,12066320,849267.273375443,5747435.68791467
12067,12067024,844967.212451433,5803703.42000685
12067,12067036,860304.25076573,5793680.89020494
12067,12067040,852402.963449748,5812390.07659829
12067,12067072,859120.010927953,5812395.16185491
12067,12067076,879710.489799115,5804457.99922196
12067,12067112,846471.936339457,5799788.64131618
12067,12067120,885623.257122727,5793342.59077575
12067,12067124,823926.948140236,5817579.22089211
12067,12067137,864714.226149364,5784749.72847699
12067,12067144,844179.615680413,5814724.7571762
12067,12067173,822850.530697327,5814011.4154078
12067,12067180,876370.909209786,5802258.56826341
12067,12067201,832785.642845372,5818847.9224279
12067,12067205,871618.097426825,5789297.36512711
12067,12067237,865429.718114929,5813476.78236117
12067,12067288,848929.355962791,5810102.02041544
12067,12067292,885840.292111351,5788538.81761144
12067,12067324,869470.69808576,5796380.2698087
12067,12067336,868461.23140963,5803160.50341149
12067,12067338,891385.501628889,5782645.55752424
12067,12067357,882567.653880796,5782789.08082461
12067,12067397,863483.468631817,5798654.77109653
12067,12067408,842494.521594095,5809089.52668945
12067,12067413,840544.724182475,5802352.53457591
12067,12067426,853052.579257998,5800990.63718438
12067,12067438,877336.701827564,5790801.67980128
12067,12067440,819487.627825894,5824783.78626976
12067,12067458,876361.609585888,5797001.44296571
12067,12067469,832906.169282152,5809928.58474223
12067,12067473,849896.25636455,5821715.60103213
12067,12067481,836612.397920622,5795017.84040282
12067,12067493,850820.979057305,5787374.47881635
12067,12067508,886911.676192927,5796622.32649346
12067,12067520,841337.941887342,5794751.4468247
12067,12067528,883115.975311748,5802738.55425606
12067,12067544,823578.643624799,5821649.15453014
12067,12067552,886685.942354324,5801027.99638399
12068,12068052,716013.458730246,5862118.42410299
12068,12068072,750669.581685769,5867293.58936179
12068,12068109,734029.386097079,5854078.81631465
12068,12068117,755926.924928406,5855291.74044588
12068,12068181,726509.91423883,5891384.71165772
12068,12068188,767263.387827279,5868487.06891932
12068,12068264,727971.971876136,5873949.59234515
12068,12068280,767244.957463883,5877558.16411755
12068,12068306,748704.76783328,5871370.64340238
12068,12068320,757697.960564993,5873755.24250102
12068,12068324,728533.396102882,5860438.38054503
12068,12068353,757012.549340916,5892433.51819399
12068,12068372,769270.459660676,5865856.23772742
12068,12068409,727591.637560183,5857419.80531122
12068,12068413,750578.114785391,5878165.68736406
12068,12068417,721633.688819434,5865639.4385171
12068,12068425,742872.287906027,5879057.93081752
12068,12068426,744986.695138359,5863228.4693409
12068,12068437,770335.524774801,5873488.52108211
12068,12068452,744271.83580673,5872669.15378672
12068,12068468,736736.716201268,5896993.08622703
12068,12068477,737517.477311554,5867427.91905338
12068,12068501,724376.25325711,5862540.64417604
12069,12069017,769574.831779053,5793663.48338455
12069,12069018,741070.51937805,5819964.08856291
12069,12069019,745324.137039791,5822846.5255503
12069,12069020,743792.530197406,5787060.8627319
12069,12069028,727020.652298098,5812617.91697274
12069,12069052,763736.213171119,5793002.81842006
12069,12069056,761313.307422401,5796570.66290355
12069,12069076,757029.263313024,5789510.27213505
12069,12069089,726987.173443135,5791647.36167142
12069,12069216,744591.794587015,5798457.6530303
12069,12069224,727847.250772619,5785216.41285673
12069,12069232,732488.962313215,5790939.73526273
12069,12069249,755902.652128577,5814515.54098131
12069,12069270,736068.43694621,5822715.40134016
12069,12069304,786395.541197368,5814608.95946317
12069,12069306,751362.951158762,5803943.81449011
12069,12069345,761493.579673148,5786563.92275935
12069,12069397,776661.534529489,5801471.55744748
12069,12069402,759813.477627353,5781108.28947883
12069,12069448,753616.095154538,5775084.06237129
12069,12069454,781146.233489354,5804087.21349821
12069,12069460,750778.084113553,5825260.08814073
12069,12069470,752517.370981664,5795836.87441684
12069,12069474,751046.895638909,5779900.83209541
12069,12069485,747817.01412061,5770601.5016394
12069,12069537,727827.208758843,5803557.17321829
12069,12069541,750384.60044063,5819897.96665955
12069,12069590,768355.178321352,5804595.96773855
12069,12069596,772987.995108188,5799361.64405461
12069,12069604,785950.102910471,5809571.03194285
12069,12069616,790773.076410213,5812473.4888449
12069,12069632,764541.122437492,5775849.45606247
12069,12069648,734450.018135215,5800035.12821218
12069,12069656,764347.7422323,5810781.34011485
12069,12069665,734910.92317731,5776604.9774361
12069,12069680,737288.653180583,5797917.2261818
12069,12069688,728725.44415427,5807782.87770741
12069,12069696,727108.882801857,5796641.77706321
12070,12070008,696838.230140964,5873301.71052213
12070,12070028,691206.676712313,5903084.03463351
12070,12070052,689402.289066706,5876102.4602325
12070,12070060,679161.399039289,5878508.22748444
12070,12070096,714893.698698878,5903683.55338865
12070,12070125,705449.127489087,5889348.07367036
12070,12070145,695048.549291427,5897292.02329213
12070,12070149,717100.503701402,5876807.72078396
12070,12070153,719539.142458407,5904222.45085652
12070,12070173,680684.921017607,5894001.80059222
12070,12070222,711133.744371079,5903631.31378459
12070,12070236,674723.290634207,5883313.03501228
12070,12070241,700534.460700821,5866753.35532001
12070,12070244,666647.38678635,5887177.35474741
12070,12070246,656815.476632816,5884674.06029404
12070,12070266,708701.168848006,5912730.99225909
12070,12070280,717000.723500618,5910726.5371432
12070,12070296,690613.112380054,5885059.24719096
12070,12070300,693818.986468898,5900411.11561455
12070,12070302,704482.740146917,5874745.02287736
12070,12070316,714312.754034696,5894447.52765202
12070,12070325,702192.820708191,5904982.01886353
12070,12070348,693695.898076159,5867262.67716001
12070,12070393,707774.110842403,5903202.02933327
12070,12070416,686278.073467844,5880322.52643051
12070,12070424,684367.762903107,5876496.64422762
12071,12071028,861354.921849702,5753838.53625656
12071,12071032,852666.504926235,5756071.37016135
12071,12071041,863544.384326242,5755355.67575009
12071,12071044,888273.270053167,5732678.9605135
12071,12071052,864933.2279088,5763044.96417443
12071,12071057,860672.590714897,5736710.69327415
12071,12071060,868154.41515576,5760000.6438169
12071,12071074,882969.976622661,5731351.10726479
12071,12071076,887913.453091046,5747428.83548452
12071,12071153,889669.444347255,5741243.23071134
12071,12071160,890265.410162774,5771563.84973572
12071,12071164,859642.202269216,5754208.90020432
12071,12071176,880216.11098912,5754886.88129458
12071,12071189,892105.724305907,5729515.15616728
12071,12071193,880880.217980333,5761681.29778286
12071,12071244,858762.085503259,5746502.46662683
12071,12071294,891934.27832235,5735792.11310391
12071,12071301,875335.663480546,5740347.83429622
12071,12071304,873609.779053399,5759419.48281828
12071,12071337,880945.840610497,5771648.70710369
12071,12071341,860158.736296553,5759221.92037437
12071,12071372,872513.338779559,5728904.48290388
12071,12071384,875365.446604188,5766380.5728932
12071,12071386,874496.92580558,5755630.09097803
12071,12071392,888692.357686429,5729608.24517226
12071,12071401,870681.341105984,5763717.95774855
12071,12071408,861072.62987702,5725025.40689765
12071,12071412,857351.142248053,5753037.11193732
12071,12071414,882687.370355744,5743139.67405422
12072,12072002,799209.281757801,5786341.755872
12072,12072014,807512.96662324,5774429.17609737
12072,12072017,800621.556638265,5806903.77909411
12072,12072053,804846.464569533,5756950.50880657
12072,12072055,809479.359361412,5760148.29307596
12072,12072120,794664.285127451,5810143.35732404
12072,12072157,800128.927917952,5755146.02187838
12072,12072169,780418.36999502,5771775.64436738
12072,12072232,784395.003765007,5779132.23652978
12072,12072240,790722.696227802,5802028.24524083
12072,12072297,772444.528005473,5764161.05381281
12072,12072298,790357.449895499,5759328.82474547
12072,12072312,787930.135383321,5780533.46228789
12072,12072340,803672.791305392,5801997.29159597
12072,12072426,788008.81713637,5793516.6274837
12072,12072477,804676.926012495,5792159.27794201
12073,12073008,833110.852014622,5888576.5221675
12073,12073069,803656.276566511,5910135.41416275
12073,12073085,842936.201162923,5927657.61160306
12073,12073093,836705.338368371,5924547.34330004
12073,12073097,845696.762475047,5909578.16507476
12073,12073157,823121.443765313,5898194.19660447
12073,12073189,857624.304638804,5909647.30300947
12073,12073201,817490.269059007,5900864.33226967
12073,12073216,827339.185850113,5928681.83346398
12073,12073225,834780.286717389,5907077.96230873
12073,12073261,831484.254926629,5917977.92736243
12073,12073309,852793.833830791,5906624.51307599
12073,12073384,788757.583154316,5904967.66670324
12073,12073393,859393.352522393,5918045.39493438
12073,12073396,811460.730108318,5893754.93060985
12073,12073404,812221.536872091,5903189.31838156
12073,12073429,812436.167395652,5918885.36267183
12073,12073430,826206.285334499,5905710.82073853
12073,12073440,841166.290244678,5891097.67274476
12073,12073452,823238.189473456,5919879.74093464
12073,12073458,838302.804982406,5918550.55199358
12073,12073490,830485.781149091,5923423.5400198
12073,12073520,832465.60380803,5929188.42947708
12073,12073532,848415.029728465,5895141.34587118
12073,12073565,855031.092038668,5915791.50049498
12073,12073569,816152.287120852,5889657.14801618
12073,12073572,801057.867056593,5893372.02837808
12073,12073578,831556.858516786,5912243.24832581
12073,12073579,817635.149675711,5932983.94300818
12073,12073645,837230.551404069,5903655.36084388
13003,13003,705256.875842776,6004473.68387964
13004,13004,659832.997089565,5944120.23680493
13071,13071001,721105.191771065,5935858.21928531
13071,13071002,771290.129990262,5965249.7222978
13071,13071003,724313.913283767,5917276.10609417
13071,13071004,779838.458893321,5957825.60430534
13071,13071005,761294.867567329,5933405.23424731
13071,13071006,786120.1652745,5972393.22336896
13071,13071007,743401.248953091,5955575.6656208
13071,13071008,766572.259371163,5973145.34170378
13071,13071009,793653.684226502,5959593.66706632
13071,13071010,773921.582144069,5944073.18412804
13071,13071011,782393.22304417,5925506.12685816
13071,13071012,774519.294135354,5926095.12428318
13071,13071013,737445.385599232,5915346.02202255
13071,13071014,761717.191761212,5969774.80061035
13071,13071015,760678.625378574,5946476.50731562
13071,13071016,775259.232000237,5949214.59041626
13071,13071017,784540.144222192,5968664.5653961
13071,13071018,762200.863299725,5949434.68916321
13071,13071019,789875.686202335,5955388.04826013
13071,13071020,743495.048721434,5908419.53399584
13071,13071021,786810.181295274,5933981.93566917
13071,13071022,782306.266642756,5964851.28613338
13071,13071023,733775.883406128,5917081.71808077
13071,13071025,780114.196217986,5919788.62657631
13071,13071026,794487.828003219,5939336.88823667
13071,13071027,752655.366572749,5980732.75663464
13071,13071028,795291.679178174,5953089.66536827
13071,13071029,764485.516231512,5982119.88697392
13071,13071032,749954.556096397,5949233.1034552
13071,13071033,793268.974828611,5918263.03975383
13071,13071034,726772.620401891,5915243.53869265
13071,13071035,799114.691051891,5954240.23133698
13071,13071036,725517.574232971,5924264.74554854
13071,13071037,808877.063792141,5954425.69571797
13071,13071039,747621.411678397,5954267.33916993
13071,13071041,775765.484519434,5967606.79673912
13071,13071042,775391.754409674,5908543.58271581
13071,13071043,733782.487602826,5931081.13339561
13071,13071044,780407.651356684,5967814.96849929
13071,13071045,739106.818953698,5924592.1587308
13071,13071047,738946.326560989,5942815.11831095
13071,13071048,757497.76537389,5963156.32038616
13071,13071049,783744.280608684,5960854.26199509
13071,13071050,786055.487205549,5957798.8792854
13071,13071053,735366.901705518,5923613.09954082
13071,13071054,804874.868652917,5942192.71600792
13071,13071055,779780.851743995,5932271.17207113
13071,13071056,755690.174615959,5942022.79635317
13071,13071057,779133.771250674,5952062.74023817
13071,13071058,786825.11890739,5918840.68206523
13071,13071059,775865.069661431,5964309.7773967
13071,13071060,754278.699224315,5955878.20069391
13071,13071063,727905.287889003,5944923.90293387
13071,13071064,764085.02398127,5967262.95450515
13071,13071065,774367.279769777,5971239.67791061
13071,13071066,772688.315863633,5930048.52905451
13071,13071067,782805.02668446,5932986.0555277
13071,13071068,763979.633653456,5958074.63297288
13071,13071069,734028.711871447,5938615.44841008
13071,13071070,757254.811134838,5952274.58552699
13071,13071071,752536.033688294,5930946.29409495
13071,13071072,761992.641035886,5963224.87394395
13071,13071073,739235.579650147,5908049.20881012
13071,13071074,757496.141238377,5948388.3801426
13071,13071075,767563.068875758,5928464.64135734
13071,13071076,771857.332365599,5983113.0525093
13071,13071077,739344.770732536,5931155.73840677
13071,13071078,733849.67530817,5947977.12172509
13071,13071079,769397.661554011,5950442.22668035
13071,13071080,760040.859724803,5926522.20615821
13071,13071081,767667.641408877,5961259.99454624
13071,13071083,798587.151894069,5943705.81859457
13071,13071084,753643.343062722,5966213.34841462
13071,13071087,747937.508562823,5909175.28712481
13071,13071088,731475.092526091,5920686.81656795
13071,13071089,765547.138713398,5964507.59316221
13071,13071090,794167.544765488,5935207.83044989
13071,13071092,746645.23781024,5960865.63138047
13071,13071093,727081.727893853,5930872.62470598
13071,13071096,758359.168920219,5970001.78712134
13071,13071097,739961.604812123,5912916.99818728
13071,13071099,756984.182308803,5911693.31050378
13071,13071100,789048.258080174,5926645.7498633
13071,13071101,759703.315923145,5939485.60890238
13071,13071102,769375.601873764,5944686.6958446
13071,13071103,741183.75386025,5948822.33840729
13071,13071104,783480.404495482,5953015.05863865
13071,13071105,798174.963499664,5940818.46696003
13071,13071107,781483.323505067,5940919.8566314
13071,13071108,788830.605433564,5947044.16448966
13071,13071109,748767.230616862,5970353.07522486
13071,13071110,770935.777604367,5917765.85777913
13071,13071111,787009.597208336,5949993.15366959
13071,13071112,759366.087832023,5988070.51544647
13071,13071113,725205.368514967,5938434.43669216
13071,13071114,730912.27816599,5928639.24553912
13071,13071115,768790.135107008,5937049.88619516
13071,13071117,791171.666653515,5941217.62274965
13071,13071118,743760.155993757,5911518.57520574
13071,13071119,771337.387505913,5904827.00132897
13071,13071120,776096.511695161,5959284.09650234
13071,13071122,751917.814516527,5918939.52636649
13071,13071123,762780.900899225,5953323.94779565
13071,13071124,739241.662215439,5920257.28711099
13071,13071125,770105.579522699,5959521.51258033
13071,13071127,765316.924920235,5947296.75689914
13071,13071128,769046.427576229,5968509.94404665
13071,13071130,804335.389065324,5947018.61999463
13071,13071131,760414.202167775,5975207.97003404
13071,13071132,810755.314850466,5945266.12459039
13071,13071133,751422.683888396,5903276.11757728
13071,13071135,789868.159351588,5963006.98530559
13071,13071136,772315.944244109,5978999.17890628
13071,13071137,736492.520554602,5926809.01305864
13071,13071138,728523.294626974,5935593.47086086
13071,13071139,756377.521085693,5967039.12611793
13071,13071140,790793.084424665,5943418.90679852
13071,13071141,790253.133995371,5951364.91438936
13071,13071142,757936.803142321,5957858.39158459
13071,13071143,721505.871392181,5919528.45246676
13071,13071144,749646.260505873,5939899.82384687
